Colour.difference	background	stimuli	ind	batch	sex	variable	of	success	target.same	chick	Colour.difference.s
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
0.6	green	green	B42	b	female	incorr	16	FALSE	TRUE	bB42	-0.9880762426204379
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1	green	green	B42	b	female	incorr	8	FALSE	TRUE	bB42	-0.7124903518215403
1.8	green	green	B42	b	female	incorr	1	FALSE	TRUE	bB42	-0.16131857022374496
2.5	green	green	B42	b	female	incorr	3	FALSE	TRUE	bB42	0.3209567386743259
2.5	green	green	B42	b	female	incorr	3	FALSE	TRUE	bB42	0.3209567386743259
2.5	green	green	B42	b	female	incorr	3	FALSE	TRUE	bB42	0.3209567386743259
5	green	green	B42	b	female	incorr	1	FALSE	TRUE	bB42	2.043368556167436
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
0.6	green	green	B62	b	female	incorr	17	FALSE	TRUE	bB62	-0.9880762426204379
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1	green	green	B62	b	female	incorr	6	FALSE	TRUE	bB62	-0.7124903518215403
1.8	green	green	B62	b	female	incorr	4	FALSE	TRUE	bB62	-0.16131857022374496
1.8	green	green	B62	b	female	incorr	4	FALSE	TRUE	bB62	-0.16131857022374496
1.8	green	green	B62	b	female	incorr	4	FALSE	TRUE	bB62	-0.16131857022374496
1.8	green	green	B62	b	female	incorr	4	FALSE	TRUE	bB62	-0.16131857022374496
2.5	green	green	B62	b	female	incorr	1	FALSE	TRUE	bB62	0.3209567386743259
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1	green	orange	D4	b	male	incorr	21	FALSE	FALSE	bD4	-0.7124903518215403
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
1.6	green	orange	D4	b	male	incorr	14	FALSE	FALSE	bD4	-0.29911151562319377
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
2.4	green	orange	D4	b	male	incorr	8	FALSE	FALSE	bD4	0.2520602659746014
4.3	green	orange	D4	b	male	incorr	1	FALSE	FALSE	bD4	1.5610932472693653
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
0.6	green	green	B22	b	male	incorr	15	FALSE	TRUE	bB22	-0.9880762426204379
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1	green	green	B22	b	male	incorr	8	FALSE	TRUE	bB22	-0.7124903518215403
1.8	green	green	B22	b	male	incorr	2	FALSE	TRUE	bB22	-0.16131857022374496
1.8	green	green	B22	b	male	incorr	2	FALSE	TRUE	bB22	-0.16131857022374496
2.5	green	green	B22	b	male	incorr	2	FALSE	TRUE	bB22	0.3209567386743259
2.5	green	green	B22	b	male	incorr	2	FALSE	TRUE	bB22	0.3209567386743259
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
0.7	orange	orange	A1	c	female	incorr	24	FALSE	TRUE	cA1	-0.9191797699207136
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
1	orange	orange	A1	c	female	incorr	14	FALSE	TRUE	cA1	-0.7124903518215403
4.3	orange	orange	A1	c	female	incorr	1	FALSE	TRUE	cA1	1.5610932472693653
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
0.7	orange	orange	A3	c	female	incorr	17	FALSE	TRUE	cA3	-0.9191797699207136
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1	orange	orange	A3	c	female	incorr	15	FALSE	TRUE	cA3	-0.7124903518215403
1.6	orange	orange	A3	c	female	incorr	2	FALSE	TRUE	cA3	-0.29911151562319377
1.6	orange	orange	A3	c	female	incorr	2	FALSE	TRUE	cA3	-0.29911151562319377
2.4	orange	orange	A3	c	female	incorr	1	FALSE	TRUE	cA3	0.2520602659746014
4.3	orange	orange	A3	c	female	incorr	1	FALSE	TRUE	cA3	1.5610932472693653
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.6	orange	green	C2	c	female	incorr	17	FALSE	FALSE	cC2	-0.9880762426204379
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
0.9	orange	green	C2	c	female	incorr	9	FALSE	FALSE	cC2	-0.7813868245212647
1.8	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	-0.16131857022374496
1.8	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	-0.16131857022374496
1.8	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	-0.16131857022374496
2.5	orange	green	C2	c	female	incorr	2	FALSE	FALSE	cC2	0.3209567386743259
2.5	orange	green	C2	c	female	incorr	2	FALSE	FALSE	cC2	0.3209567386743259
5	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	2.043368556167436
5	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	2.043368556167436
5	orange	green	C2	c	female	incorr	3	FALSE	FALSE	cC2	2.043368556167436
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
0.7	orange	orange	A4	c	male	incorr	9	FALSE	TRUE	cA4	-0.9191797699207136
1	orange	orange	A4	c	male	incorr	5	FALSE	TRUE	cA4	-0.7124903518215403
1	orange	orange	A4	c	male	incorr	5	FALSE	TRUE	cA4	-0.7124903518215403
1	orange	orange	A4	c	male	incorr	5	FALSE	TRUE	cA4	-0.7124903518215403
1	orange	orange	A4	c	male	incorr	5	FALSE	TRUE	cA4	-0.7124903518215403
1	orange	orange	A4	c	male	incorr	5	FALSE	TRUE	cA4	-0.7124903518215403
2.4	orange	orange	A4	c	male	incorr	1	FALSE	TRUE	cA4	0.2520602659746014
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
0.7	orange	orange	A5	c	male	incorr	18	FALSE	TRUE	cA5	-0.9191797699207136
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
1	orange	orange	A5	c	male	incorr	14	FALSE	TRUE	cA5	-0.7124903518215403
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.6	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.9880762426204379
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
0.9	orange	green	C1	c	male	incorr	16	FALSE	FALSE	cC1	-0.7813868245212647
